Sector,Exposure_INR_Cr,Maturity_Years,Interest_Rate,LGD,Carbon_Intensity,Transition_Readiness,Base_PD,Current_RWA,Current_Capital,Stressed_PD,Stressed_RWA,Stressed_Capital,Net_Income,Optimized_Retention,Strategy
Steel & Cement,287.65778592162803,5.636503255479299,0.1088080963783024,0.45,1867.3424590841223,0.6098581012510524,0.02118749226881126,450.197290280094,47.27071547940987,0.08601740140765222,630.2648849419576,66.17781291890554,20.164887236683853,1.0,Hold
Infra & Roads,223.3426322254745,9.912566535264473,0.1023924421463076,0.45,182.2572713462892,0.4208239353118819,0.03173417755290071,495.6839247521798,52.046812098978876,0.04580346191055854,524.3716727245368,55.05902563607636,18.26515796228642,1.0,Hold
Power (Thermal),237.1837376487722,6.502074906229535,0.1095948495815591,0.45,804.510783471069,0.165785012150065,0.036186032593283055,437.3176903603686,45.918357487838705,0.1381860200547082,617.9861305680694,64.88854370964728,11.245151523486417,1.0,Hold
Power (Thermal),30.21182626867449,4.338763413329522,0.1147477882421029,0.45,902.2210595936422,0.5580174538057864,0.019130574070778953,41.348951858519676,4.341639945144566,0.05117078544879667,52.26797004172165,5.488136854380772,2.771056947080264,1.0,Hold
Pharma,521.5375355335767,7.949368248542543,0.0913446592267009,0.45,191.9980663210328,0.1989579338951826,0.01138262048079036,866.8934540696969,91.02381267731816,0.018735267621928828,950.6652821376958,99.81985462445806,43.24265307085173,1.0,Hold
Pharma,603.9600122827701,2.5341626042347785,0.1340544638160194,0.45,262.7372418668827,0.6640811079849217,0.05113116631561019,914.3417141086516,96.00587998140841,0.07008473770073631,1022.7716034501374,107.39101836226442,61.9157650437261,1.0,Hold
Steel & Cement,112.7001900205463,4.460642323356399,0.1204512169297768,0.45,2120.1815983777838,0.2455657392231599,0.029201854894841946,171.10656466389557,17.966189289709035,0.22538161197366519,295.8084897702123,31.05989142587229,2.1446273127357944,1.0,Hold
Steel & Cement,140.86861679737933,4.122630553398272,0.1179961350402493,0.45,2202.0301700178265,0.4279374989568216,0.04069302128253532,225.3580067462031,23.662590708351324,0.25598902638238114,369.2508325920211,38.77133742216221,0.3945833027494565,1.0,Hold
Infra & Roads,23.633637072377883,4.886263855969995,0.0859697735708382,0.45,267.4346599322756,0.2635926945016685,0.030775009764160866,37.546046765747604,3.942334910403498,0.056230605768086396,43.57738585407975,4.575625514678373,1.4337582496803831,1.0,Hold
Steel & Cement,275.0920330242844,8.036018433358537,0.1162504362903555,0.45,2212.1377867455835,0.7598468475477331,0.02830871934610447,537.2181200984862,56.407902610341054,0.09147277090883255,690.911510323283,72.54570858394472,20.65602512702003,1.0,Hold
Power (Thermal),294.85064206914325,5.357557289470667,0.0872576397343095,0.45,786.8932374805021,0.540480903252638,0.04639381154071139,532.3945408740375,55.901426791773936,0.11685155369928846,698.1667934200639,73.30751330910671,10.223781065343665,1.0,Hold
Power (Thermal),137.740403507755,8.146130052393666,0.0847218605117239,0.45,934.5635927226116,0.4507348116596082,0.01541391634714188,246.4090710146509,25.872952456538343,0.048645667068040785,297.76892165986106,31.26573677428541,8.654410037927452,1.0,Hold
IT Services,572.048645214245,6.1884001282587935,0.1116386537385436,0.45,17.51473756582159,0.5047768448019392,0.01734699667921971,900.7835714677576,94.58227500411455,0.017978940050898118,907.0470265995609,95.2399377929539,59.23456789034909,1.0,Hold
Infra & Roads,99.395547890365,4.078624911917999,0.1041671320427897,0.45,219.41003067759783,0.4759245348896088,0.006473164671080172,96.50151668682312,10.132659252116428,0.00959936102462227,110.27297501806095,11.5786623768964,9.924388974763191,1.0,Hold
Power (Thermal),292.2258935022392,8.289808693151251,0.1153286162093734,0.45,1072.2807922133409,0.4589306320100842,0.02581008638475682,572.0614822683723,60.066455638179086,0.08870278393497708,736.6568831464209,77.34897273037419,22.03744528697034,1.0,Hold
Power (Thermal),43.65870953633655,3.1446070349778243,0.0853533300834343,0.45,945.295655170152,0.5594282678636814,0.010377593336569041,44.41964016967975,4.664062217816374,0.028529833502006885,58.799772249249116,6.173976086171157,3.165907174778842,1.0,Hold
Power (Thermal),144.2773399219814,3.0194468181981597,0.1058589837708355,0.45,1000.80122910546,0.1774215260899223,0.05614683722811843,233.86229262661283,24.555540725794344,0.25028001251529675,362.8177627685779,38.09586509070068,-0.9763279133059086,1.0,Hold
Infra & Roads,120.39462518005514,5.540526316493522,0.0904872029027094,0.45,249.98155217967417,0.7064666135696177,0.011562278621738581,163.71213453781064,17.189774126470116,0.015125626196975937,174.41671343148252,18.313754910305665,10.074703033593952,1.0,Hold
Power (Thermal),194.4878136712584,3.3476432136588,0.139226005155447,0.45,943.5796205047286,0.1291140706436144,0.06150902070766295,332.74711762242686,34.93844735035482,0.27379823479865983,497.66304147110657,52.254619354466186,3.1150723159976934,1.0,Hold
Power (Thermal),95.25596963725924,1.0817833145609468,0.1136690127461104,0.45,931.269163839196,0.1404068556478845,0.04646685278348195,123.11130982060038,12.92668753116304,0.20269551536349883,213.85130023432248,22.45438652460386,2.1390709911574,1.0,Hold
IT Services,126.75205878182312,6.834677745689214,0.121246211656452,0.45,21.42283395237263,0.90404370292659,0.01655484606972371,208.25536881544852,21.866813725622094,0.01669777654547062,208.59137666078124,21.902094549382028,14.415792047554215,1.0,Hold
Power (Thermal),399.9168320960542,5.599844393251583,0.0995250968409564,0.45,898.2194734669883,0.5005026350716838,0.02531868495881204,645.7288104607413,67.80152509837784,0.07302832095626131,831.9436548398844,87.35408375818785,26.65939679613343,1.0,Hold
Infra & Roads,87.87214983670593,5.009660330438451,0.0856843348867606,0.45,143.7899951526511,0.479467599901881,0.05372251416892836,161.2218991620503,16.92829941201528,0.07061066330700223,174.85000424900932,18.35925044614598,4.737146860045974,1.0,Hold
Power (Thermal),21.58734965741904,9.702716631564838,0.1385522517670122,0.45,914.2033111246602,0.3568770999389519,0.03161441510020063,47.32721336985227,4.969357403834488,0.10968208294773614,60.937163724253395,6.398402191046606,1.9254904406311786,1.0,Hold
Power (Thermal),1211.362072265038,6.140792655666223,0.097175542122991,0.45,929.283831090596,0.147202679686358,0.020799680543007758,1966.6289938223447,206.49604435134617,0.09003061012069505,2762.4292812286194,290.055074529005,68.63791618019397,1.0,Hold
Power (Thermal),778.7926956149581,8.770884200104462,0.1054284911104144,0.45,1066.2191052652583,0.4241706401684572,0.06040331410807434,1825.2914201027404,191.65559911078773,0.21616129995771216,2366.251361934767,248.4563930031505,6.351760119732191,1.0,Hold
IT Services,31.477870208410447,2.2550521258464418,0.1189918353021545,0.45,18.067525548386048,0.854150088952573,0.025982601609440673,37.894315947580424,3.978903174495944,0.02627016710246447,38.01237521278952,3.9912993973428996,3.373491537819688,1.0,Hold
Pharma,339.5595600746567,6.122858168164849,0.0814818378611666,0.45,177.20586323139904,0.5528882340880248,0.04453211509263434,638.2523822858079,67.01650014000982,0.059351043476536754,685.9048721813739,72.02001157904425,18.598990622423145,1.0,Hold
IT Services,81.16062983494751,8.811816640578126,0.1286155478310372,0.45,18.3583952865472,0.7702689845968715,0.04164016501812051,176.67930258761504,18.55132677169958,0.04237775682028281,177.23404786058816,18.609575025361757,8.89078642299692,1.0,Hold
Steel & Cement,203.6055733658576,6.247951815519082,0.1121946914017172,0.45,1858.2103802052727,0.168013177145834,0.08114133894657133,452.79823807109506,47.54381499746498,0.608010513336367,403.7448977480971,42.3932142635502,-32.86398365969211,0.0,Exit
Infra & Roads,211.2556380375299,7.462127603143013,0.0966930312241293,0.45,230.4868861668353,0.4128749862046802,0.06447744134575971,470.06793535822754,49.35713321261389,0.10112405836669519,530.640968429458,55.717301685093084,10.813585642995964,1.0,Hold
Power (Thermal),112.0237205639791,4.348392110309867,0.0836964791175481,0.45,852.8282820723073,0.1698825029238393,0.05968685016269949,203.0431352928797,21.319529205752367,0.2371585517159877,294.34798843153686,30.90653878531137,-2.5793315082022854,0.0,Exit
Steel & Cement,57.94424188212964,1.8320456533336,0.0897499049284664,0.45,1848.520562610988,0.1876442942893991,0.05754823848972772,86.52580936010061,9.085209982810564,0.42050245514691464,134.36300186470348,14.108115195793864,-5.7640729878047905,0.0,Exit
Pharma,64.80292474027634,5.121102656143643,0.1337020315312062,0.45,224.0721731155914,0.5282694303517059,0.0759798972677971,132.791854579949,13.943144730894643,0.10971095339992211,148.90111077049707,15.634616630902192,5.464966891577205,1.0,Hold
Power (Thermal),49.43060176960599,4.550314517549718,0.1211614534361534,0.45,997.3336675554968,0.4926347076944053,0.016690798006101536,66.87766328333265,7.022154644749929,0.05216295733790924,87.24206588354761,9.1604169177725,4.8287826875463455,1.0,Hold
Power (Thermal),54.69724541540561,8.803541641410526,0.0949941032982134,0.45,856.6058092581991,0.1841481131947757,0.04275950117104849,119.58346807529408,12.556264147905878,0.1682683245327358,161.99342649018138,17.009309781469042,1.0541995519459952,1.0,Hold
Power (Thermal),136.91852651306044,3.1959577211722503,0.0839360458967017,0.45,896.6456374176918,0.2067218209727695,0.053019830836688854,220.6548604820093,23.168760350610974,0.21141209834114258,339.1880739556822,35.614747765346635,-1.5334051208475525,1.0,Hold
Power (Thermal),62.871188925198325,9.700608047815972,0.1214369187431981,0.45,943.3633678228948,0.2581718200121807,0.07183148413320693,160.49617295576826,16.852098160355666,0.2829597910002231,195.98341943179983,20.57825904033898,-0.37062485439678206,1.0,Hold
Power (Thermal),336.45435006446536,9.623243078240463,0.1143444635580659,0.45,984.3597535178216,0.4472538688361132,0.045329940967270506,776.7786584658172,81.5617591389108,0.14891902769955184,1006.8427498858947,105.71848873801893,15.924687565300836,1.0,Hold
Infra & Roads,884.2107033154817,3.2286847876429485,0.1042711714674941,0.45,81.0092858784819,0.2626836564082999,0.16569448931133937,2083.806104440214,218.79964096622246,0.20726123455173062,2186.0176875931347,229.53185719727915,9.729514970942802,1.0,Hold
Steel & Cement,73.99045588475845,4.132467599295884,0.1018166869514038,0.45,1527.6649939072738,0.2685690570772904,0.04505653714336614,121.71789019088149,12.780378470042557,0.25650695955074787,194.03596554025088,20.37377638172634,-1.0071170094378035,1.0,Hold
Pharma,197.80573261463903,9.060001667864965,0.0930088565557465,0.45,109.84566191274388,0.6395200517680242,0.02151768245375599,396.3253168577376,41.61415827006245,0.02509624660277757,404.76193084808233,42.50000273904864,16.16380336034628,1.0,Hold
IT Services,270.3242413425807,9.699599988064968,0.120176675392251,0.45,18.95541021314564,0.9937204277107118,0.02414687644812591,572.0173232747574,60.061818943849524,0.024158948288999508,572.0540529900088,60.065675563950926,29.547831386947546,1.0,Hold
Steel & Cement,261.4917476081336,4.990951925524397,0.1382400816676322,0.45,1849.6517083523368,0.3472314257883626,0.04076431189998847,446.03546026552544,46.83372332788017,0.24748245848077827,705.1903538791828,74.0449871573142,7.027061288037018,1.0,Hold
Steel & Cement,162.57611977885168,3.888973410768081,0.0905429147502095,0.45,1720.3345974236745,0.313091834913817,0.030961500832336633,238.57008188008487,25.04985859740891,0.18462930914302317,404.1677657182291,42.43761540041405,1.2127732484911693,1.0,Hold
Steel & Cement,361.8460705906972,5.734846119263878,0.1158269972009302,0.45,1589.936573135572,0.1788955516416874,0.11827479540209825,875.2921001626349,91.90567051707667,0.766789309515841,454.57251349959523,47.730113917457494,-82.94532057319117,0.0,Exit
Infra & Roads,264.7269038826454,7.189922857291613,0.1054511033447585,0.45,260.508304768266,0.7386611832663832,0.08513000440976633,626.2161209026348,65.75269269477666,0.10947207062554926,670.6780054607906,70.42119057338302,14.874653056221012,1.0,Hold
Steel & Cement,33.60937658969607,3.461270638374818,0.1068013233046799,0.45,2006.599215819278,0.2818316640547764,0.03209181187811196,47.97275034272651,5.037138785986284,0.22632812209302133,84.98831689819328,8.923773274310294,0.16648970550649045,1.0,Hold
Infra & Roads,421.1492471974715,7.628258571571655,0.0952488368076688,0.45,192.43012540292955,0.759573209580608,0.09053152301754211,1034.8799669857763,108.66239653350651,0.10812311075635389,1084.6845975963718,113.89188274761904,19.622790903125253,1.0,Hold
Steel & Cement,430.4146320722442,1.4649162140317693,0.1295080925396851,0.45,2219.1380659920733,0.3185225343485009,0.06612180418333402,659.0140738787386,69.19647775726754,0.48610296375082745,928.9067442079115,97.53520814183071,-38.40944473057123,0.0,Exit
Infra & Roads,59.38589112371381,1.443650434879748,0.1091153362488344,0.45,191.48881040144104,0.5341101420990416,0.06412844432662278,89.67301437503068,9.415666509378221,0.08815694388413013,102.07216729852296,10.717577566344909,4.124036076314667,1.0,Hold
Steel & Cement,155.32588637821152,4.476589346309908,0.1126043511318958,0.45,1818.3091288089456,0.6593000475821814,0.05856866103086447,282.2622935737368,29.637540825242365,0.21095792727411034,404.52935398385927,42.47558216830522,2.7451184805424216,1.0,Hold
Steel & Cement,336.97029847300075,4.181258728546485,0.0982856547678395,0.45,1849.6610951471969,0.4391781716588082,0.04288330446629167,548.960719426971,57.64087553983195,0.22971674212818538,877.1779885712373,92.1036887999799,-1.7141271988978062,1.0,Hold
Pharma,115.44836993881476,3.8406989383043695,0.090908507940017,0.45,202.90319150122176,0.6731182684042984,0.017079833199364715,146.54795574490785,15.387535353215323,0.02183770179686809,155.48403698194033,16.325823883103734,9.360731871198505,1.0,Hold
IT Services,537.8467441032542,5.41917786402019,0.0851546232921692,0.45,22.68589907270868,0.929852090610276,0.07061217516023487,1096.1780650715968,115.09869683251766,0.07108412909169547,1098.3928578652115,115.3312500758472,28.59557155780962,1.0,Hold
Power (Thermal),2531.701773991174,3.886602240804141,0.1228471484554949,0.45,1026.7146901435742,0.3686116050419167,0.06065448600987186,4472.962567530604,469.66106959071345,0.22579688467678294,6504.860850422246,683.0103892943358,53.769675600482174,1.0,Hold
Pharma,57.790058397306176,2.730321266212828,0.0917740569012713,0.45,238.93871539888912,0.6581428061380147,0.10218611642426834,114.01390632536655,11.971460164163487,0.13724292945490407,126.05301101273072,13.235566156336725,1.7345534991648424,1.0,Hold
Infra & Roads,28.296736393522604,3.785225941797408,0.1214045212513278,0.45,112.41220416050584,0.7471843953432683,0.016333406291424137,35.31678990576734,3.7082629401055702,0.018282996772341176,36.32718708379513,3.8143546437984885,3.2025446217628826,1.0,Hold
Pharma,213.70195587699055,9.774138455292114,0.1034225867628172,0.45,221.64252012599871,0.3059827761699348,0.043069309688609905,492.8720242113586,51.75156254219265,0.07089465288786352,545.7042011274999,57.29894111838749,15.283962380561242,1.0,Hold
IT Services,352.7907151383898,4.7000207529536375,0.104946488059379,0.45,17.556723016941334,0.7811711228003676,0.08593709539504046,734.1863013439281,77.08956164111245,0.0873237811390602,738.0082793026043,77.49086932677345,23.16098793524403,1.0,Hold
Steel & Cement,112.50080209881212,5.002414991725022,0.1081506497655663,0.45,1774.1405085928984,0.6319683857094573,0.05927613359965689,212.2089148038463,22.28193605440386,0.22183186907620994,300.7197528390485,31.575574048100094,0.9367164051653845,1.0,Hold
Power (Thermal),848.8757237097811,6.18890490956026,0.1020625104876526,0.45,972.5410142629992,0.0549165725148083,0.03389328056384247,1512.9326221986114,158.8579253308542,0.16473341156630747,2267.564145728554,238.09423530149817,23.7112001707045,1.0,Hold
Steel & Cement,29.775116869806087,9.85006691572804,0.0860371986333554,0.45,1952.6284601419316,0.7439671841208861,0.03042465197571582,65.4825039625879,6.875662916071729,0.09430836603583903,81.65354824345825,8.573622565563115,1.2981484652259767,1.0,Hold
Infra & Roads,340.87040042473683,3.174411487921867,0.0985779086001707,0.45,204.97787987999837,0.5132902878373706,0.022238430202815754,432.30759164585714,45.392297122815,0.031556595864164934,472.41801270942386,49.603891334489504,28.761771916856517,1.0,Hold
Infra & Roads,71.73415651175745,7.131538994791905,0.1198240616416363,0.45,116.6167366904569,0.6308892763149454,0.026341803271535142,130.45303776161688,13.697568964969772,0.031104054905922173,134.12563503958881,14.083191679156824,7.591427577428337,1.0,Hold
Steel & Cement,1168.2398431247018,7.443862241875517,0.1199470640881322,0.45,1764.0487733847183,0.4141613772505821,0.10053114908411863,2927.3750268510244,307.37437781935756,0.5368847113183777,2700.0597494645513,283.50627369377787,-142.11761058339644,0.0,Exit
Power (Thermal),1621.3565004452485,6.465919751137593,0.0971734584343996,0.45,966.392406359343,0.11151224857747,0.016541430754393124,2586.912638028151,271.62582699295587,0.07619374752366366,3581.4029759538194,376.04731247515105,101.9610659750107,1.0,Hold
IT Services,59.14618519855557,1.7972050567297968,0.1076061575934612,0.45,18.194897411988567,0.7157131548541982,0.04906308732548852,83.09682601653945,8.725166731736643,0.05012897278713685,83.73448095080133,8.79212049983414,5.030271846801206,1.0,Hold
Pharma,76.74831538994225,7.091850482448188,0.0916068336807162,0.45,190.67133734723177,0.7232667560224492,0.055761778959346676,161.32399955841456,16.93901995363353,0.06811933696528341,169.88336405012532,17.837753225263157,4.678050202297197,1.0,Hold
Infra & Roads,416.3413448787322,1.5768523993255794,0.0926223248917901,0.45,237.2264804150701,0.5433426210334036,0.02845430361304119,479.1519918727854,50.31095914664247,0.04140075952735248,540.7394057711306,56.77763760596871,30.805921755964253,1.0,Hold
Power (Thermal),93.26484301238573,6.365283845949072,0.0813828253043964,0.45,1032.6453110858763,0.1406238335354428,0.0632294976597066,194.37696619280638,20.40958145024467,0.29889906486847023,262.6566210902541,27.578945214476676,-4.954392036759105,0.0,Exit
Steel & Cement,140.54202276704052,7.656230594995684,0.1338047929944646,0.45,1732.2063898353329,0.3095980134508319,0.0504552607734652,297.94820853903514,31.28456189659869,0.3038849051574824,410.5140115983862,43.10397121783055,-0.4136734032740925,1.0,Hold
Power (Thermal),153.00431209930807,2.898729015579554,0.0926423999044943,0.45,1077.103009943114,0.1834036321982735,0.02103718293555388,185.97379127057056,19.52724808340991,0.09875159348221665,301.11807918905254,31.617398314850515,7.375447835360471,1.0,Hold
Pharma,14.826145537597467,8.574598067884967,0.0936520326161878,0.45,123.68605030825049,0.6272814471133485,0.04545842428666117,32.37559331486544,3.3994372980608714,0.05426010075613393,33.578156240284436,3.5257064052298657,1.0264879976466106,1.0,Hold
Power (Thermal),145.9690633929851,1.2731842497970385,0.0967760859587079,0.45,884.4672476799205,0.3554910348010583,0.042137484398575814,185.36727462182017,19.46356383529112,0.14302295247474836,298.9373114563795,31.38841770291985,4.7316977388343116,1.0,Hold
Infra & Roads,64.86619898222857,8.594315772924755,0.0876444843017257,0.45,188.6336206342832,0.2228347124198275,0.042357935088025614,139.93378060255964,14.693046963268761,0.06843847428946573,155.26119381130246,16.30242535018676,3.687459897325269,1.0,Hold
Steel & Cement,82.12583244912935,5.142961455784886,0.1183557729908817,0.45,1907.9901801510205,0.4003792084317134,0.04807968343105216,147.52197354730959,15.489807222467507,0.2791071993590581,223.2689431337328,23.44323902904194,-0.5947936084221475,1.0,Hold
Infra & Roads,839.1239275180951,2.9582914593848004,0.0845085771906552,0.45,260.5408629595999,0.0770546094311365,0.06569915969109569,1429.5984745506967,150.10783982782314,0.13205221995178343,1829.5149400805062,192.09906870845316,21.049489351647964,1.0,Hold
Infra & Roads,32.85788435255412,2.204003304945712,0.088052145579581,0.45,196.911196886472,0.4927982653528704,0.14919134494133873,71.60710206037606,7.518745716339486,0.2117725701720405,78.16903397094141,8.207748566948847,-0.23807216244209384,1.0,Hold
IT Services,393.8012041999265,9.579764508241354,0.1186854035954055,0.45,12.776704141583542,0.8676440838636891,0.022839843267441616,821.3861422020747,86.24554493121784,0.02300206334569524,822.146143814165,86.32534510048733,42.662246746746966,1.0,Hold
Power (Thermal),106.19154413977618,1.6539902882304105,0.1003796372288865,0.45,853.4173229104035,0.4571309421792437,0.07537108340564116,173.7999285465014,18.24899249738265,0.2220307154638806,249.01760895070572,26.1468489398241,0.049465642820077704,1.0,Hold
Power (Thermal),106.09000077804482,2.791840779423331,0.1224768696020713,0.45,976.4541376102068,0.3803223197699482,0.017327941907739813,120.91587208677548,12.696166569111424,0.061364561905759465,174.37572075111575,18.309450678867154,10.063996302229357,1.0,Hold
Power (Thermal),383.1575549670407,4.1304011268974135,0.1134454846802085,0.45,953.2863373980214,0.3456956565118836,0.07862394832946698,749.1209227025104,78.65769688376359,0.28459553370409885,1007.4405236260894,105.78125498073939,-5.602723449751579,1.0,Hold
Pharma,223.19850969310983,6.582113640650084,0.0953612703836907,0.45,107.75598135809472,0.5122271768734478,0.05438040338266379,452.73985187232483,47.537684446594106,0.0663850865106398,477.2089364617933,50.1069383284883,14.616819863321115,1.0,Hold
Pharma,294.34001028055167,5.903209767484886,0.1190496770293597,0.45,232.86605475597696,0.6440832662293219,0.08709828683094342,656.5271003695875,68.93534553880669,0.11741719068539765,716.1997148027963,75.2009700542936,19.48882345966404,1.0,Hold
Infra & Roads,474.2912538728627,2.1307914317108256,0.0869764208175728,0.45,250.74471710315044,0.3176778445940235,0.023555863377616806,547.9336777719096,57.53303616605051,0.040482457565561805,643.1951705864161,67.53549291157368,32.61194168555899,1.0,Hold
Infra & Roads,99.72635052384204,3.607551853643932,0.1121846229848018,0.45,218.1271545546481,0.8104734751513569,0.02201827457859434,131.62632694628977,13.820764329360426,0.025841345082585225,136.76587614417824,14.360416995138714,10.028084668196355,1.0,Hold
Infra & Roads,71.18740584628584,3.1487659397742167,0.106228886302702,0.45,217.12067903841617,0.4565895253151572,0.046363903909210476,109.61643492238657,11.50972566685059,0.06933906057951575,125.2332897856093,13.149495427488976,5.340928310916018,1.0,Hold
Power (Thermal),40.35919977589485,2.921885690413073,0.0960724149690464,0.45,833.4558473778943,0.3449706756012561,0.06620129250272623,68.77138695480612,7.2209956302546425,0.2179968633878539,99.37799226949855,10.434689188297348,-0.08177474330656986,1.0,Hold
Pharma,55.119709921833454,4.700299028319884,0.11624029986437,0.45,143.11776978653614,0.3789156289442601,0.004663926733371142,51.08554324635928,5.363982040867724,0.006405112749434387,57.46041810464777,6.033343900988016,6.248260029206554,1.0,Hold
Steel & Cement,5109.788589225958,7.336283073324912,0.1322800155404169,0.45,1785.2030436927462,0.1948740642783351,0.0359091795705222,9928.46403738036,1042.4887239249376,0.2526826890306916,14907.27775354391,1565.2641641221105,94.90310949427317,1.0,Hold
Steel & Cement,660.9085616235284,2.957076389955124,0.1399342819857846,0.45,1740.629021253606,0.3808094137234554,0.051228508069326856,1034.6101445261747,108.63406517524834,0.28312360363332434,1669.8710145793204,175.33645653082863,8.280298891509446,1.0,Hold
Infra & Roads,29.332929555160543,4.300109917326832,0.1164657661246054,0.45,266.2502327472819,0.2740627359337263,0.038070060223407504,46.76717900128161,4.910553795134569,0.06897457581203498,55.48972268500063,5.826420881925066,2.505830245294677,1.0,Hold
Power (Thermal),30.35770788771454,4.5182568415704605,0.1042823524597502,0.45,640.185284547922,0.0667330974758113,0.059720477713716254,55.644880461749956,5.842712448483745,0.2095799209711742,79.1165650400862,8.30723932920905,0.30270848482884416,1.0,Hold
Power (Thermal),264.60529797514,9.788108764918691,0.0935124260129721,0.45,1039.4458843105128,0.2666356359427561,0.0396805846352999,602.5711056814135,63.26996609654842,0.16672308695298055,810.4953455675832,85.10201128459623,4.891767903402847,1.0,Hold
IT Services,286.2076959445428,9.59199721191162,0.0954257653637067,0.45,16.666076180191304,0.7254084311227529,0.006579375063906944,471.46089043195667,49.503393495355446,0.006705835447831522,473.8971132959456,49.759196896074286,26.447920667682858,1.0,Hold
Power (Thermal),286.7642938032308,8.201238244768684,0.1087672986889859,0.45,913.8283012182736,0.5432115927926214,0.0664658108606431,668.1666458307654,70.15749781223037,0.18299300125269818,840.9093609553285,88.29548290030948,7.576441148608435,1.0,Hold
Infra & Roads,109.29526222673644,3.1749302873726664,0.1020366620768425,0.45,186.0103917150508,0.5748291867780995,0.04674284163034032,169.05712612742627,17.750998243379758,0.06226903720290563,185.53258667936547,19.480921601333375,8.089553901065305,1.0,Hold
Power (Thermal),127.67077600158942,1.6123358268250272,0.1348288713574966,0.45,1050.3365892729146,0.3876889884405155,0.06390015148439279,195.0580407062045,20.481094274151474,0.23650450381225036,301.9906235621557,31.709015474026348,3.6260855453186736,1.0,Hold
Steel & Cement,219.96213743904627,3.852137239485623,0.1020977280593425,0.45,1953.235519524244,0.4333038801801224,0.1133513951496132,478.4569973771447,50.237984724600196,0.6403154747329333,388.1890020991841,40.75984522041433,-40.92268771429566,0.0,Exit
Steel & Cement,164.52649277661666,3.4011509449044777,0.1024066754687261,0.45,1730.779145643997,0.7349439197842192,0.051659476879154315,266.9864215670588,28.033574264541173,0.1511951411750906,381.56325167521163,40.06414142589722,5.654588315701304,1.0,Hold
Steel & Cement,10.34847900323376,5.553332201317545,0.1030120707460386,0.45,1336.3599818502305,0.743652316480877,0.05152667448741516,19.44126423457377,2.0413327446302456,0.12566354743777117,25.237004119745666,2.649885432573295,0.4808262892357712,1.0,Hold
IT Services,112.6449056802026,7.999551190610138,0.1301972126220595,0.45,26.82780185216089,0.722512114206181,0.06204152290097509,255.36400945559538,26.813220992837515,0.06398134033447088,257.3124891620301,27.01781136201316,11.422825314365939,1.0,Hold
Steel & Cement,53.4267885751214,8.724906449909723,0.1190472992508141,0.45,1984.8022114514345,0.5693920790718398,0.038068643760303215,113.96507392980419,11.96633276262944,0.17472062878602962,158.63544330478604,16.656721547002533,2.1596719452738897,1.0,Hold
Infra & Roads,183.1405155417721,8.603776768694576,0.1168501310191335,0.45,225.3293835848638,0.6479555068909485,0.06309353285603826,429.998081971689,45.14979860702734,0.08411434640916067,462.0396984744071,48.51416833981274,14.467858091342922,1.0,Hold
Infra & Roads,5336.422710803187,4.237080051007609,0.1000485813430317,0.45,247.8758888821663,0.3990391889589162,0.02676679156218443,7800.084156943891,819.0088364791085,0.043513368319405325,8763.427786349099,920.1599175666554,429.40894454714606,1.0,Hold
Infra & Roads,230.6676658290863,7.185109091146146,0.1290742506099463,0.45,61.63372886988009,0.3653048703282215,0.15535628053102452,633.8860475150478,66.55803498908001,0.18088104332040322,650.7863801781202,68.33256991870262,10.997722481883564,1.0,Hold
Pharma,101.876813903793,3.815507777717981,0.082301831681342,0.45,152.77116400395457,0.582531866016718,0.015587785537713604,126.02701194124639,13.23283625383087,0.01976318884340145,133.6787043147961,14.036263953053592,7.478613569766248,1.0,Hold
IT Services,448.613539080872,1.5481498891166443,0.1322478303402868,0.45,20.907305317403196,0.8904499973752282,0.10821580500276692,842.5682211356042,88.46966321923844,0.10925680430547137,845.6954275188701,88.79801988948137,37.27183046305809,1.0,Hold
Power (Thermal),264.8663779459122,7.314087390426481,0.1107649939876357,0.45,1103.350084098031,0.1301352187323327,0.061943386049460696,578.704056574984,60.76392594037331,0.31163807922748404,763.9238391317433,80.21200310883304,-7.806179413046401,0.0,Exit
Power (Thermal),245.70051818555055,1.0884479731280905,0.1038950140918047,0.45,942.0623859979688,0.1901883878897562,0.03698394710766534,292.6809750874657,30.731502384183898,0.15548609266743524,512.2982431386655,53.791315529559874,8.335702706685577,1.0,Hold
Steel & Cement,307.42178951609435,4.682643287126397,0.1098300368430611,0.45,1773.701637602155,0.188312102677233,0.0467845754544364,531.3356871588423,55.79024715167844,0.32967719728151645,815.2531770691584,85.60158359226162,-11.843332809008004,0.0,Exit
Infra & Roads,1750.842321687232,3.9644134237186814,0.1200449318320298,0.45,194.8206052676468,0.7439218868573885,0.010583316759771125,1975.6495496585733,207.44320271415017,0.012800892360801052,2087.3072474532983,219.1672609825963,200.0941923102826,1.0,Hold
Power (Thermal),38.20375761306153,7.240397846669672,0.0807659255910738,0.45,836.4937654482712,0.1909654929710076,0.0735360306419849,87.01292078256955,9.136356682169803,0.28255188423128114,110.86613488619457,11.64094416305043,-1.7719828195526128,0.0,Exit
Infra & Roads,262.0036649897475,7.89620925484341,0.1322931113874949,0.45,131.6336769357522,0.5815717682256423,0.04307835933871176,544.8806293892201,57.21246608586811,0.05304379837757054,569.2565306359401,59.771935716773704,28.40732872546525,1.0,Hold
